day,strategy,benchmark
349,37231.23671435447,39077.61633261136
350,37701.88875721744,39534.70634536904
351,37246.87793808313,38931.11508557066
352,37208.322596679085,38991.47961013896
353,37381.436970816096,39045.12496844753
354,37879.89599969342,39755.350808726434
355,38366.17866439904,40078.89849053007
356,38687.697150369204,40481.28877315654
357,39141.99976630013,40851.83347019249
358,39087.963546430045,41081.480746260815
359,39238.245920405105,41305.70856809008
360,39519.385490477966,41585.1257112709
361,38925.905649328626,40996.888817364845
362,39060.68307541261,41349.14397779143
363,38984.28974816613,41163.783305721336
364,39265.83099018972,41384.71255825629
365,39433.4587121596,41564.4651992025
366,39177.21303395463,41284.75521286314
367,39505.6528689324,41561.70684459912
368,39790.22940330655,41730.21879001262
369,39845.04359255925,41875.26120044417
370,39945.1155027909,41891.95682354302
371,40124.74034395414,42176.444486042514
372,40054.87813302818,42208.52102266085
373,39965.43291440327,42072.55087665898
374,40325.5014803827,42516.734700602225
375,40809.3246041051,42914.64059368879
376,40987.25168781083,43040.627990378285
377,41104.32497824946,43141.986239155776
378,40986.33566822443,42962.49985279722
379,40342.21706210575,42227.6656242699
380,40537.65607283045,42435.51817355382
381,40389.89305256422,42224.47530220655
382,40497.932513586675,42245.79254174451
383,39828.42565399603,41571.468197301496
384,40229.85069441244,42220.21185429896
385,40072.53837690901,41880.5190417826
386,39677.97550067313,41384.783800141886
387,40222.35194606622,41829.58396153123
388,39538.19720560657,41087.05834980807
389,39770.99885045839,41317.35012508381
390,39227.39843612844,40616.83521349864
391,38904.08143911317,40279.193637053424
392,39052.143364175674,40492.93280555945
393,38677.877919612554,39953.145058476
394,39371.08114154454,40778.40589159959
395,40183.54270237276,41492.861472309225
396,39852.2986004206,41044.39262264442
397,40133.28391443465,41491.39824172202
398,40010.058759373715,41371.41333357104
399,39858.45628519199,41385.05807204989
400,40834.15859137206,42526.20928016136
401,40782.484842542835,42628.437261828534
402,40421.76046605611,42119.52904603332
403,40306.69059771006,42007.66545743348
404,39746.57639130596,41161.707644034526
405,40245.030122904376,41838.01221701247
406,40295.90176692682,41956.182388229834
407,40483.13264107634,42221.699353644384
408,38900.666913249115,40140.97995979138
409,36918.39019042851,37791.008217078546
410,37110.75756241085,38123.69512986359
411,36474.76934620835,37526.57457062121
412,39730.589529451994,41467.58845997189
413,38268.583689087485,39650.515778685796
414,38803.20710910743,40357.99767099041
415,39496.18121929416,41149.52819288177
416,39490.64099983533,41034.27621107132
417,38800.40085897227,40122.16036941669
418,38942.29587801196,40179.407040458645
419,38207.23260988761,39223.02621997711
420,39419.91726867703,40643.51916542341
421,39936.74866618376,41273.31454528867
422,40706.66844411132,42142.07249310002
423,40894.526152013954,42446.56488461361
424,40951.966946538705,42462.74984684694
425,41494.6397545834,43130.24192040575
426,41523.95785128064,43147.3517433759
