date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source,cluster_id,cluster_decision,cluster_block_reason
0,FIS,buy,1.6694255726604346,52.460277898406986,87.57852947247362,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
0,FUBO,buy,3.362958988739024,24.634440382003785,82.84461271521522,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
0,EVER,buy,11.882833063760252,6.729407789897919,79.96442938532479,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
5,EVER,sell,11.882833063760252,5.730000019073486,67.99330959483851,,trailing_stop,-11.971119790486284,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
5,FRO,buy,4.479888392977868,14.598138046073915,65.39802919169514,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
10,EXEL,buy,2.256658658478132,22.421345388793945,50.597323206350595,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
11,FUBO,sell,8.255064629262867,31.799999237060547,262.14353344396727,,take_profit,50.79489794500867,11,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
12,FRO,sell,4.479888392977868,13.42707347869873,60.06757812200297,,trailing_stop,-5.330451069692174,7,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
15,FUBO,buy,2.192985286786481,36.290737680816655,79.58505378065867,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
15,EVER,buy,12.200375344275368,6.048455961799622,73.79343298727547,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
20,FUBO,sell,2.192985286786481,32.880001068115234,72.00441106989983,,trailing_stop,-7.580642710758838,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
20,DSX,buy,19.613794924320405,3.218606547689438,63.129088768455524,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,5,,
30,FUBO,buy,1.379419369846104,32.08485691680909,44.2584731097872,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
34,EVER,sell,22.644377294129427,7.590000152587891,171.63020795973534,,take_profit,30.901583238511137,19,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
35,FUBO,sell,1.379419369846104,29.399999618530273,40.498152046742554,,trailing_stop,-3.7603210630446426,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
40,EVER,buy,6.019446932583121,7.26015,43.70208764759335,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
45,EVER,sell,6.019446932583121,7.440000057220459,44.72198696312195,,trailing_stop,1.0198993155285976,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
45,FUBO,buy,1.5209114280339218,28.23948076400757,42.94974901572322,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
50,FUBO,sell,1.5209114280339218,27.0,41.007118104936204,,trailing_stop,-1.9426309107870168,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
55,EVER,buy,4.275815245902032,7.891032114601136,33.74059542151409,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
55,DHT,buy,3.333641043512405,9.277918818283082,30.929250971004592,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
60,DHT,sell,3.333641043512405,8.303955078125,27.64365010426007,,trailing_stop,-3.2856008667445202,5,False,defensive_income,defensive_income,defensive_income,archetype_rule,2,,
60,FUBO,buy,1.032805047926856,30.763007312393192,31.77218924165047,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
61,EVER,sell,8.232948550407517,8.130000114440918,66.8401652352795,,trailing_stop,0.6056495823046504,6,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
61,FIS,sell,14.438057711711618,49.42195129394531,712.5580052283728,,trailing_stop,-22.813921676233008,61,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,4,,
65,FUBO,sell,0.4131220191707424,38.15999984741211,15.717745310378465,,harvest_exit,3.008869613718275,5,True,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,,,
65,FRO,buy,6.613590995670278,18.602144946740015,123.02697831991313,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
65,ARCO,buy,10.458352204799144,10.528583995242068,110.11163964005286,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
68,FUBO,sell,3.531102265487438,36.0,126.73862316310718,,trailing_stop,-3.755609605742677,8,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
70,FIS,buy,1.9676598745789569,52.89812351834867,104.08551508757611,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
70,DHT,buy,11.341489709644996,8.548778673356678,96.95588535390736,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
72,FRO,sell,12.215442287410347,18.025653839111328,219.81105149693025,,trailing_stop,-9.285496370057047,7,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
75,EVER,buy,9.610925839340942,10.218238813325696,98.20673544354845,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
80,DSX,sell,92.79524003928368,2.5856502056121826,239.53075504754048,,trailing_stop,-47.05278107874091,60,False,speculative_momentum,speculative_momentum,speculative_momentum,archetype_rule,5,,
80,FRO,buy,5.898800652996989,16.17248028777564,95.3982372821119,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
81,DHT,sell,22.208402765563076,7.92360258102417,175.6741510332549,,trailing_stop,-13.63513729143807,11,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
85,FUBO,buy,2.1856241079710497,40.06706061985906,87.57153362630143,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
90,FUBO,sell,2.1856241079710497,39.119998931884766,85.2732006925197,,trailing_stop,-2.2983329337817366,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,3,,
90,DG,buy,0.6015367251413081,126.2790508013871,75.96148667301927,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
90,BBWI,buy,1.7905645165617328,40.05439939913438,71.71998629628162,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
91,FRO,sell,11.217818567980128,17.42565155029297,195.12860693225855,,trailing_stop,4.8525128110280775,11,False,defensive_income,defensive_income,defensive_income,archetype_rule,2,,
93,EVER,sell,32.25723676568495,12.239999771118164,393.7335421197906,,trailing_stop,38.73959660882423,18,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,5,,
95,ASO,buy,1.8039297372357395,62.72494345666928,113.15139076791603,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
95,BCE,buy,3.286004826945166,34.18895542484694,112.34507255426016,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
96,ARCO,sell,10.458352204799144,11.123957633972168,116.13938583862425,,trailing_stop,6.027746198571393,31,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
100,ERIC,buy,16.826344119277607,5.643171729775874,94.95394944938792,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
102,BBWI,sell,1.7905645165617328,39.6945915222168,70.93746098218332,,trailing_stop,-0.7825253140982937,12,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
105,EVER,buy,7.544634165075822,10.869198324920674,82.00412502918141,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
115,HRMY,buy,1.5311525696948038,31.34560930574467,47.99491023714031,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,3,,
115,BBWI,buy,1.1394976796574896,40.993479459815106,46.71197472554628,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,5,,
116,EXEL,sell,10.702965684467367,21.489999771118164,229.65791280472556,,trailing_stop,-2.7885697268366982,106,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,0,,
117,BCE,sell,3.286004826945166,32.780426025390625,107.57153286104007,,trailing_stop,-4.773539693220087,22,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
120,EVER,sell,12.033776444905065,14.65999984741211,176.04214103339956,,take_profit,35.47636309047286,15,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
125,GSK,buy,1.7508278488814009,37.92497465124797,66.40010178752614,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
130,NRDS,buy,3.375780282264721,16.641114461140877,56.17674607282968,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
130,IRWD,buy,3.4238105351364547,15.096168841340875,51.686421919181576,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
130,UGP,buy,8.751969464384253,5.849688382826354,51.19629410265955,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
134,IRWD,sell,3.4238105351364547,9.430000305175781,32.19960906246607,,stop_loss,-19.48681285671551,4,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,global_rule,3,,
135,VIPS,buy,2.6292822308540984,17.502889348615295,46.020035952919656,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
135,EVER,buy,2.811883825346951,16.325322089332865,45.904909126574374,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
135,ABUS,buy,16.129046288189002,2.7950061141314686,45.08078299059773,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
137,BBWI,sell,3.2419813319031023,42.595890045166016,137.8528356000378,,trailing_stop,3.2530964333087127,22,False,defensive_income,defensive_income,defensive_income,archetype_rule,5,,
137,UGP,sell,8.751969464384253,5.574881553649902,48.71600738243762,,trailing_stop,-2.480286720221933,7,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
140,ASO,sell,2.7475273320581644,68.74813842773438,188.5770456310411,,trailing_stop,15.45506749057256,45,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
